,longitude,latitude,time,altitude,air_temperature,specific_humidity,true_airspeed,flight_id,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,oc,co2_m,h2o_m,so2_m,nox_m,co_m,hc_m,nvpm_m,waypoint
0,0.0,0.0,2022-03-01 00:00:00,11500.0,221.2817,7.0781265e-05,99.89384556079663,0.0,62163.907261404456,0.15189958845419194,0.7975421831832217,47.8525309909933,85597.60022330657,0.0,0.39877109159161084,0.6342899959312459,0.011347781628312235,0.0004288237001270737,4.18364585489828e-05,7.17e-05,1090000000000000.0,0.000957050619819866,0.025229114813936512,0.009820193424411996,6.706473558135023e-06,9.05995207544838e-05,3.4236842928617164e-06,3.3401797979138696e-07,5.724454215693823e-07,0
1,0.038113116830332534,0.03811310839799603,2022-03-01 00:01:00,11500.0,221.26286,7.01132e-05,99.89388976285684,0.0,62116.05473041346,0.15187126678795387,0.797812916796295,47.8687750077777,85465.27162117505,0.0,0.3989064583981475,0.6343012663323498,0.011349645443151401,0.00042870322785775193,4.1824705156853846e-05,7.17e-05,1090000000000000.0,0.0009573755001555539,0.02523766792004228,0.009823522639763292,6.708747168618834e-06,9.064512110901143e-05,3.4238828167481523e-06,3.340373479754295e-07,5.726394904642504e-07,1
2,0.07622628425472146,0.07622621679599206,2022-03-01 00:02:00,11500.0,221.24477,6.960601e-05,99.89397816711417,0.0,62068.18595540569,0.15184407693098725,0.7980733609675409,47.884401658052454,85333.23531654081,0.0,0.39903668048377045,0.6343124374823892,0.011351408964978119,0.0004285875818101729,4.1813422615626625e-05,7.17e-05,1090000000000000.0,0.000957688033161049,0.025245884355896652,0.00982672080941547,6.710931284478857e-06,9.068872088807788e-05,3.4240735844155127e-06,3.340559594551719e-07,5.72825920353731e-07,2
3,0.11433955286740971,0.1143393251939881,2022-03-01 00:03:00,11500.0,221.22743,6.9255875e-05,99.89411077384247,0.0,62020.30155374763,0.15181805908186008,0.7983231734901943,47.89939040941166,85201.47694213489,0.0,0.39916158674509716,0.6343233076849146,0.011353071467530111,0.00042847682307575085,4.1802616885439104e-05,7.17e-05,1090000000000000.0,0.0009579878081882331,0.02525375328622065,0.009829783715839051,6.713023025451059e-06,9.073027401323939e-05,3.4242556894995653e-06,3.3407372580483566e-07,5.730044653867154e-07,3
4,0.15245297326301335,0.15245243359198413,2022-03-01 00:04:00,11500.0,221.21092,6.905898e-05,99.89428758345242,0.0,61972.40216333822,0.1517933534039819,0.7985610129440136,47.91366077664082,85070.03040162977,0.0,0.3992805064720068,0.6343333371292375,0.011354623265013911,0.000428371226565851,4.17923147869123e-05,7.17e-05,1090000000000000.0,0.0009582732155328162,0.02526123226811115,0.009832694838536934,6.715011109244735e-06,9.076954924506802e-05,3.4244256491315277e-06,3.3409030723234415e-07,5.731741625391041e-07,4
5,0.19056659603670817,0.19056554198998016,2022-03-01 00:05:00,11500.0,221.19524,6.901152e-05,99.89450859649182,0.0,61924.48850256158,0.1517698960137611,0.7987874275173912,47.92724565104347,84938.91183166612,0.0,0.3993937137586956,0.6343433873112058,0.011356071718960574,0.00042827103664613115,4.178254016059816e-05,7.17e-05,1090000000000000.0,0.0009585449130208693,0.02526833863461842,0.009835460924234384,6.71690014337958e-06,9.080666637775605e-05,3.4245878422068094e-06,3.3410613094700577e-07,5.733354050956141e-07,5
6,0.2286804717844162,0.2286786503879762,2022-03-01 00:06:00,11500.0,221.18044,6.910968e-05,99.8947738136449,0.0,61876.561256910536,0.15174782340600074,0.7990011674018351,47.94007004411011,84808.12358012446,0.0,0.39950058370091757,0.6343527910599234,0.011357409358896915,0.0004281764365908347,4.1773310886910705e-05,7.17e-05,1090000000000000.0,0.0009588014008822021,0.02527503284305874,0.009838066581317167,6.718679616509286e-06,9.084142232853867e-05,3.424738448562407e-06,3.341208242499909e-07,5.734872958377568e-07,6
7,0.2667946511029923,0.26679175878597217,2022-03-01 00:07:00,11500.0,221.16672,6.964278e-05,99.8950832357337,0.0,61828.621186866425,0.15172740304032137,0.7991996417506981,47.951978505041886,84677.74913362999,0.0,0.39959982087534907,0.6343619209452716,0.01135855584594022,0.0004280888925939087,4.176477000916182e-05,7.17e-05,1090000000000000.0,0.0009590395701008376,0.025281232930879766,0.00984047990663991,6.720327741119939e-06,9.087287851253822e-05,3.424878167338284e-06,3.3413445535007644e-07,5.736279750455947e-07,7
8,0.3049091845904106,0.30490486718396825,2022-03-01 00:08:00,11500.0,221.15439,7.0638736e-05,99.89543686371604,0.0,61780.66920836138,0.15170914946379496,0.799377946119949,47.96267676719694,84547.90568372942,0.0,0.3996889730599745,0.6343699309383009,0.011359475429774267,0.00042801011521495833,4.1757084411215444e-05,7.17e-05,1090000000000000.0,0.0009592535353439387,0.02528678375154635,0.00984264051088671,6.72180327572751e-06,9.090018946952719e-05,3.424999755352876e-06,3.341463175954025e-07,5.737539224638838e-07,8
9,0.3430241228459516,0.34301797558196423,2022-03-01 00:09:00,11500.0,221.1434,7.1703245e-05,99.89583469868788,0.0,61732.70653159419,0.15169297999181855,0.7995368866408875,47.972213198453254,84418.5612540906,0.0,0.39976844332044376,0.6343770731889785,0.011360256149900896,0.0004279399211797399,4.1750236212657546e-05,7.17e-05,1090000000000000.0,0.000959444263969065,0.02529171080461867,0.009844558319519291,6.723112998696102e-06,9.092414974990005e-05,3.425105293743446e-06,3.3415661402375077e-07,5.738657166744171e-07,9
